seq_name,source,feature,start,end,score,strand,frame,attribute,attribute_geneID,attribute_transcriptID,attribute_exon_info,attribute_exon_info
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,959605,959758,.,-,0,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""8""; exon_id ""NM_001303016.1.8""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""8"""," exon_id ""NM_001303016.1.8""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,959967,960087,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""7""; exon_id ""NM_001303016.1.7""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""7"""," exon_id ""NM_001303016.1.7""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,959967,960087,.,-,1,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""7""; exon_id ""NM_001303016.1.7""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""7"""," exon_id ""NM_001303016.1.7""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,960860,960966,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""6""; exon_id ""NM_001303016.1.6""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""6"""," exon_id ""NM_001303016.1.6""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,960860,960966,.,-,0,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""6""; exon_id ""NM_001303016.1.6""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""6"""," exon_id ""NM_001303016.1.6""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,973595,973714,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""5""; exon_id ""NM_001303016.1.5""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""5"""," exon_id ""NM_001303016.1.5""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,973595,973618,.,-,0,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""5""; exon_id ""NM_001303016.1.5""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""5"""," exon_id ""NM_001303016.1.5""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,973619,973714,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""5""; exon_id ""NM_001303016.1.5""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""5"""," exon_id ""NM_001303016.1.5""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,983060,983147,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""4""; exon_id ""NM_001303016.1.4""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""4"""," exon_id ""NM_001303016.1.4""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,983060,983147,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""4""; exon_id ""NM_001303016.1.4""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""4"""," exon_id ""NM_001303016.1.4""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1117053,1117128,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""3""; exon_id ""NM_001303016.1.3""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""3"""," exon_id ""NM_001303016.1.3""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,1117053,1117128,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""3""; exon_id ""NM_001303016.1.3""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""3"""," exon_id ""NM_001303016.1.3""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1159755,1160009,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""2""; exon_id ""NM_001303016.1.2""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""2"""," exon_id ""NM_001303016.1.2""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,1159755,1160009,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""2""; exon_id ""NM_001303016.1.2""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""2"""," exon_id ""NM_001303016.1.2""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1168755,1168888,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""1""; exon_id ""NM_001303016.1.1""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""1"""," exon_id ""NM_001303016.1.1""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,1168755,1168888,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""1""; exon_id ""NM_001303016.1.1""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""1"""," exon_id ""NM_001303016.1.1""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,start_codon,973616,973618,.,-,0,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""5""; exon_id ""NM_001303016.1.5""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""5"""," exon_id ""NM_001303016.1.5""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,stop_codon,955331,955333,.,-,0,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001303016.1""; exon_number ""13""; exon_id ""NM_001303016.1.13""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001303016.1"""," exon_number ""13"""," exon_id ""NM_001303016.1.13""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,954315,1170451,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3"";  gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3""","  gene_name ""LINC02210-CRHR1""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,954315,955520,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""15""; exon_id ""NM_001256299.3.15""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""15"""," exon_id ""NM_001256299.3.15""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,3UTR,954315,955379,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""15""; exon_id ""NM_001256299.3.15""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""15"""," exon_id ""NM_001256299.3.15""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,955383,955520,.,-,0,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""15""; exon_id ""NM_001256299.3.15""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""15"""," exon_id ""NM_001256299.3.15""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,956096,956137,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""14""; exon_id ""NM_001256299.3.14""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""14"""," exon_id ""NM_001256299.3.14""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,956096,956137,.,-,0,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""14""; exon_id ""NM_001256299.3.14""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""14"""," exon_id ""NM_001256299.3.14""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,956295,956430,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""13""; exon_id ""NM_001256299.3.13""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""13"""," exon_id ""NM_001256299.3.13""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,956295,956430,.,-,1,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""13""; exon_id ""NM_001256299.3.13""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""13"""," exon_id ""NM_001256299.3.13""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,956607,956692,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""12""; exon_id ""NM_001256299.3.12""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""12"""," exon_id ""NM_001256299.3.12""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,956607,956692,.,-,0,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""12""; exon_id ""NM_001256299.3.12""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""12"""," exon_id ""NM_001256299.3.12""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,956934,957006,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""11""; exon_id ""NM_001256299.3.11""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""11"""," exon_id ""NM_001256299.3.11""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,956934,957006,.,-,1,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""11""; exon_id ""NM_001256299.3.11""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""11"""," exon_id ""NM_001256299.3.11""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,959235,959295,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""10""; exon_id ""NM_001256299.3.10""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""10"""," exon_id ""NM_001256299.3.10""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,959235,959295,.,-,2,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""10""; exon_id ""NM_001256299.3.10""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""10"""," exon_id ""NM_001256299.3.10""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,959605,959758,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""9""; exon_id ""NM_001256299.3.9""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""9"""," exon_id ""NM_001256299.3.9""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,959605,959758,.,-,0,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""9""; exon_id ""NM_001256299.3.9""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""9"""," exon_id ""NM_001256299.3.9""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,959967,960087,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""8""; exon_id ""NM_001256299.3.8""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""8"""," exon_id ""NM_001256299.3.8""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,959967,959996,.,-,0,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""8""; exon_id ""NM_001256299.3.8""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""8"""," exon_id ""NM_001256299.3.8""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,959997,960087,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""8""; exon_id ""NM_001256299.3.8""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""8"""," exon_id ""NM_001256299.3.8""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,960860,960966,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""7""; exon_id ""NM_001256299.3.7""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""7"""," exon_id ""NM_001256299.3.7""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,960860,960966,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""7""; exon_id ""NM_001256299.3.7""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""7"""," exon_id ""NM_001256299.3.7""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,968743,968828,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""6""; exon_id ""NM_001256299.3.6""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""6"""," exon_id ""NM_001256299.3.6""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,968743,968828,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""6""; exon_id ""NM_001256299.3.6""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""6"""," exon_id ""NM_001256299.3.6""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,973595,973714,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""5""; exon_id ""NM_001256299.3.5""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""5"""," exon_id ""NM_001256299.3.5""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,973595,973714,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""5""; exon_id ""NM_001256299.3.5""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""5"""," exon_id ""NM_001256299.3.5""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,983060,983147,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""4""; exon_id ""NM_001256299.3.4""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""4"""," exon_id ""NM_001256299.3.4""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,983060,983147,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""4""; exon_id ""NM_001256299.3.4""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""4"""," exon_id ""NM_001256299.3.4""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1159755,1160009,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""3""; exon_id ""NM_001256299.3.3""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""3"""," exon_id ""NM_001256299.3.3""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,1159755,1160009,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""3""; exon_id ""NM_001256299.3.3""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""3"""," exon_id ""NM_001256299.3.3""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1168755,1168888,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""2""; exon_id ""NM_001256299.3.2""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""2"""," exon_id ""NM_001256299.3.2""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,1168755,1168888,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""2""; exon_id ""NM_001256299.3.2""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""2"""," exon_id ""NM_001256299.3.2""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1170425,1170451,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""1""; exon_id ""NM_001256299.3.1""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""1"""," exon_id ""NM_001256299.3.1""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,1170425,1170451,.,-,.,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""1""; exon_id ""NM_001256299.3.1""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""1"""," exon_id ""NM_001256299.3.1""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,start_codon,959994,959996,.,-,0,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""8""; exon_id ""NM_001256299.3.8""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""8"""," exon_id ""NM_001256299.3.8""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,stop_codon,955380,955382,.,-,0,"gene_id ""LINC02210-CRHR1""; transcript_id ""NM_001256299.3""; exon_number ""15""; exon_id ""NM_001256299.3.15""; gene_name ""LINC02210-CRHR1"";","gene_id ""LINC02210-CRHR1"""," transcript_id ""NM_001256299.3"""," exon_number ""15"""," exon_id ""NM_001256299.3.15""; gene_name ""LINC02210-CRHR1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,943107,945293,.,-,.,"gene_id ""SPPL2C""; transcript_id ""NM_175882.3"";  gene_name ""SPPL2C"";","gene_id ""SPPL2C"""," transcript_id ""NM_175882.3""","  gene_name ""SPPL2C""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,943107,945293,.,-,.,"gene_id ""SPPL2C""; transcript_id ""NM_175882.3""; exon_number ""1""; exon_id ""NM_175882.3.1""; gene_name ""SPPL2C"";","gene_id ""SPPL2C"""," transcript_id ""NM_175882.3"""," exon_number ""1"""," exon_id ""NM_175882.3.1""; gene_name ""SPPL2C"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,3UTR,943107,943212,.,-,.,"gene_id ""SPPL2C""; transcript_id ""NM_175882.3""; exon_number ""1""; exon_id ""NM_175882.3.1""; gene_name ""SPPL2C"";","gene_id ""SPPL2C"""," transcript_id ""NM_175882.3"""," exon_number ""1"""," exon_id ""NM_175882.3.1""; gene_name ""SPPL2C"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,943216,945267,.,-,0,"gene_id ""SPPL2C""; transcript_id ""NM_175882.3""; exon_number ""1""; exon_id ""NM_175882.3.1""; gene_name ""SPPL2C"";","gene_id ""SPPL2C"""," transcript_id ""NM_175882.3"""," exon_number ""1"""," exon_id ""NM_175882.3.1""; gene_name ""SPPL2C"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,945268,945293,.,-,.,"gene_id ""SPPL2C""; transcript_id ""NM_175882.3""; exon_number ""1""; exon_id ""NM_175882.3.1""; gene_name ""SPPL2C"";","gene_id ""SPPL2C"""," transcript_id ""NM_175882.3"""," exon_number ""1"""," exon_id ""NM_175882.3.1""; gene_name ""SPPL2C"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,start_codon,945265,945267,.,-,0,"gene_id ""SPPL2C""; transcript_id ""NM_175882.3""; exon_number ""1""; exon_id ""NM_175882.3.1""; gene_name ""SPPL2C"";","gene_id ""SPPL2C"""," transcript_id ""NM_175882.3"""," exon_number ""1"""," exon_id ""NM_175882.3.1""; gene_name ""SPPL2C"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,stop_codon,943213,943215,.,-,0,"gene_id ""SPPL2C""; transcript_id ""NM_175882.3""; exon_number ""1""; exon_id ""NM_175882.3.1""; gene_name ""SPPL2C"";","gene_id ""SPPL2C"""," transcript_id ""NM_175882.3"""," exon_number ""1"""," exon_id ""NM_175882.3.1""; gene_name ""SPPL2C"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,894694,946818,.,+,.,"gene_id ""MAPT-AS1""; transcript_id ""NR_024559.1"";  gene_name ""MAPT-AS1"";","gene_id ""MAPT-AS1"""," transcript_id ""NR_024559.1""","  gene_name ""MAPT-AS1""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,894694,894727,.,+,.,"gene_id ""MAPT-AS1""; transcript_id ""NR_024559.1""; exon_number ""1""; exon_id ""NR_024559.1.1""; gene_name ""MAPT-AS1"";","gene_id ""MAPT-AS1"""," transcript_id ""NR_024559.1"""," exon_number ""1"""," exon_id ""NR_024559.1.1""; gene_name ""MAPT-AS1"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,946013,946818,.,+,.,"gene_id ""MAPT-AS1""; transcript_id ""NR_024559.1""; exon_number ""2""; exon_id ""NR_024559.1.2""; gene_name ""MAPT-AS1"";","gene_id ""MAPT-AS1"""," transcript_id ""NR_024559.1"""," exon_number ""2"""," exon_id ""NR_024559.1.2""; gene_name ""MAPT-AS1"";"
